timestamp,district,temp_c,humidity_pct,pressure_hpa,wind_speed_kmph,wind_dir,cloud_cover_pct
2021-03-25 00:00:00,Karimganj,15.5,88.67,987.1,49.0,N,88.76
2021-03-25 00:00:00,Kokrajhar,25.9,61.89,989.9,15.0,N,47.06
2021-03-25 00:00:00,Lakhimpur,19.3,94.67,1004.9,0.2,NW,62.61
2021-03-25 00:00:00,Morigaon,25.5,70.19,1001.4,46.0,N,93.19
2021-03-25 00:00:00,Nagaon,20.7,49.07,1002.6,38.2,NE,29.04
2021-03-25 00:00:00,Nalbari,24.5,41.15,982.9,2.2,SE,40.79
2021-03-25 00:00:00,Sivasagar,25.2,61.62,1007.6,34.3,W,0.83
2021-03-25 00:00:00,Sonitpur,16.6,89.35,1005.8,38.3,S,79.77
2021-03-25 00:00:00,Tinsukia,15.6,55.96,1008.5,4.3,N,57.55
2021-03-26 00:00:00,Barpeta,33.7,85.35,991.4,31.3,S,80.25
2021-03-26 00:00:00,Bongaigaon,24.3,50.75,1007.2,49.5,SW,10.36
2021-03-26 00:00:00,Cachar,30.2,82.18,987.6,47.0,NE,4.15
2021-03-26 00:00:00,Darrang,27.1,69.5,992.7,25.6,NW,9.51
2021-03-26 00:00:00,Dhemaji,25.3,70.0,1001.6,5.3,E,44.75
2021-03-26 00:00:00,Dhubri,22.1,51.65,983.7,21.6,NE,51.47
2021-03-26 00:00:00,Dibrugarh,19.9,60.13,1005.2,2.4,SW,38.91
2021-03-26 00:00:00,Goalpara,18.9,43.2,989.6,17.5,SW,46.37
2021-03-26 00:00:00,Golaghat,28.8,76.15,996.6,9.0,SW,48.35
2021-03-26 00:00:00,Jorhat,26.9,59.21,980.5,36.6,W,95.2
2021-03-26 00:00:00,Kamrup,33.0,53.51,1009.4,11.4,SE,82.88
2021-03-26 00:00:00,Karimganj,18.0,89.69,1004.8,1.2,S,14.11
2021-03-26 00:00:00,Kokrajhar,32.3,60.01,981.4,18.4,SE,85.9
2021-03-26 00:00:00,Lakhimpur,32.6,47.56,999.9,7.3,SW,35.17
2021-03-26 00:00:00,Morigaon,22.6,45.42,980.6,8.3,SW,81.9
2021-03-26 00:00:00,Nagaon,32.5,60.07,985.9,22.5,N,80.05
2021-03-26 00:00:00,Nalbari,33.6,47.25,996.0,10.6,SW,36.53
2021-03-26 00:00:00,Sivasagar,27.4,79.24,1003.7,21.1,S,9.39
2021-03-26 00:00:00,Sonitpur,34.3,80.1,988.7,34.3,SW,66.0
2021-03-26 00:00:00,Tinsukia,32.0,50.82,1001.0,11.1,W,29.9
2021-03-27 00:00:00,Barpeta,33.6,48.85,990.1,26.8,SW,86.91
2021-03-27 00:00:00,Bongaigaon,19.3,81.57,998.3,23.4,N,66.12
2021-03-27 00:00:00,Cachar,26.2,59.52,984.3,11.7,S,57.89
2021-03-27 00:00:00,Darrang,24.1,46.74,990.6,17.2,SE,32.07
2021-03-27 00:00:00,Dhemaji,20.0,49.81,1008.8,16.4,NE,69.98
2021-03-27 00:00:00,Dhubri,32.8,67.96,1006.6,36.7,NE,15.9
2021-03-27 00:00:00,Dibrugarh,32.4,82.47,1003.5,25.2,NE,8.65
2021-03-27 00:00:00,Goalpara,27.5,94.59,996.4,10.8,SW,84.2
2021-03-27 00:00:00,Golaghat,32.3,75.28,997.1,6.0,NW,32.34
2021-03-27 00:00:00,Jorhat,15.6,87.21,1001.1,25.8,S,20.09
2021-03-27 00:00:00,Kamrup,28.6,66.13,989.4,22.4,N,4.32
2021-03-27 00:00:00,Karimganj,22.5,92.44,1009.1,30.6,NW,77.33
2021-03-27 00:00:00,Kokrajhar,23.3,78.86,990.2,8.6,SE,17.3
2021-03-27 00:00:00,Lakhimpur,18.7,56.15,981.2,6.8,E,20.65
2021-03-27 00:00:00,Morigaon,18.0,92.44,998.6,23.7,SW,70.62
2021-03-27 00:00:00,Nagaon,15.6,42.76,982.0,49.5,NE,52.45
2021-03-27 00:00:00,Nalbari,31.9,57.97,1000.5,5.9,SE,16.43
2021-03-27 00:00:00,Sivasagar,34.3,68.28,981.6,20.3,E,9.0
2021-03-27 00:00:00,Sonitpur,24.0,68.55,994.9,15.4,SE,52.75
2021-03-27 00:00:00,Tinsukia,28.9,89.91,998.2,20.6,E,82.59
2021-03-28 00:00:00,Barpeta,18.9,66.22,984.1,33.7,SW,13.04
2021-03-28 00:00:00,Bongaigaon,17.4,80.62,1008.7,44.8,W,51.55
2021-03-28 00:00:00,Cachar,19.9,43.72,1002.1,20.4,NW,71.0
2021-03-28 00:00:00,Darrang,25.5,40.19,990.1,45.6,N,46.83
2021-03-28 00:00:00,Dhemaji,17.2,86.49,981.9,13.3,SE,63.81
2021-03-28 00:00:00,Dhubri,27.8,69.15,983.8,28.6,W,43.02
2021-03-28 00:00:00,Dibrugarh,31.1,62.98,984.0,44.1,SE,75.94
2021-03-28 00:00:00,Goalpara,31.0,74.86,994.8,49.3,W,18.98
2021-03-28 00:00:00,Golaghat,32.6,60.84,982.2,42.2,SE,29.73
2021-03-28 00:00:00,Jorhat,33.7,72.66,1009.9,44.5,W,95.55
2021-03-28 00:00:00,Kamrup,24.3,41.71,988.2,5.5,N,76.57
2021-03-28 00:00:00,Karimganj,34.3,51.78,1003.0,30.6,SW,37.12
2021-03-28 00:00:00,Kokrajhar,30.6,51.06,995.9,0.6,NW,96.45
2021-03-28 00:00:00,Lakhimpur,24.0,43.1,992.1,18.1,E,34.42
2021-03-28 00:00:00,Morigaon,20.8,58.75,999.2,8.8,SE,96.63
2021-03-28 00:00:00,Nagaon,24.8,41.99,1000.8,13.7,SW,32.94
2021-03-28 00:00:00,Nalbari,16.2,43.2,995.4,6.3,S,30.01
2021-03-28 00:00:00,Sivasagar,21.1,63.19,1004.3,34.5,NW,38.56
2021-03-28 00:00:00,Sonitpur,19.7,68.29,1002.3,38.5,E,55.16
2021-03-28 00:00:00,Tinsukia,24.7,71.2,990.3,42.5,NW,89.11
2021-03-29 00:00:00,Barpeta,29.8,84.61,980.7,35.5,NE,43.83
2021-03-29 00:00:00,Bongaigaon,29.2,51.73,1007.2,37.7,W,40.07
2021-03-29 00:00:00,Cachar,18.7,69.5,991.1,49.8,NW,86.97
2021-03-29 00:00:00,Darrang,19.2,84.02,1004.1,28.3,SE,25.31
2021-03-29 00:00:00,Dhemaji,30.3,45.03,1004.9,21.4,W,47.64
2021-03-29 00:00:00,Dhubri,22.3,76.61,1008.9,0.8,S,35.1
2021-03-29 00:00:00,Dibrugarh,21.4,72.12,988.0,43.8,NW,81.95
2021-03-29 00:00:00,Goalpara,28.7,41.7,983.4,21.0,NW,38.19
2021-03-29 00:00:00,Golaghat,18.4,82.05,1005.0,34.5,N,13.13
2021-03-29 00:00:00,Jorhat,19.8,62.92,985.0,41.3,W,90.34
2021-03-29 00:00:00,Kamrup,17.4,92.4,980.3,37.2,SE,77.17
2021-03-29 00:00:00,Karimganj,31.7,64.94,993.4,36.5,NW,51.07
2021-03-29 00:00:00,Kokrajhar,24.1,62.98,983.6,41.6,SE,93.22
2021-03-29 00:00:00,Lakhimpur,19.1,44.71,1006.0,44.7,SW,51.81
2021-03-29 00:00:00,Morigaon,17.9,91.97,991.6,37.8,NE,85.38
2021-03-29 00:00:00,Nagaon,30.8,82.3,990.1,29.6,W,1.87
2021-03-29 00:00:00,Nalbari,17.1,65.0,981.9,23.2,SE,50.27
2021-03-29 00:00:00,Sivasagar,15.5,92.9,1000.4,36.3,NE,51.26
2021-03-29 00:00:00,Sonitpur,27.1,42.97,987.5,38.1,N,84.52
2021-03-29 00:00:00,Tinsukia,28.1,73.42,1003.2,40.1,NW,16.47
2021-03-30 00:00:00,Barpeta,18.0,60.64,1005.5,35.3,SW,66.23
2021-03-30 00:00:00,Bongaigaon,34.4,62.88,990.2,25.0,NW,54.07
2021-03-30 00:00:00,Cachar,18.2,46.29,991.8,17.9,E,65.39
2021-03-30 00:00:00,Darrang,21.4,91.76,1009.8,32.6,SE,0.58
2021-03-30 00:00:00,Dhemaji,24.7,81.2,1008.7,9.4,E,56.54
2021-03-30 00:00:00,Dhubri,16.7,57.56,1002.6,28.3,SE,6.07
2021-03-30 00:00:00,Dibrugarh,20.0,64.8,984.6,24.9,N,61.49
2021-03-30 00:00:00,Goalpara,34.3,77.14,1008.7,23.8,NW,29.08
2021-03-30 00:00:00,Golaghat,27.5,58.17,980.5,36.2,NW,10.7
2021-03-30 00:00:00,Jorhat,20.4,72.44,982.6,21.0,E,7.59
2021-03-30 00:00:00,Kamrup,19.3,89.42,994.1,2.6,W,21.25
2021-03-30 00:00:00,Karimganj,18.9,54.44,1006.6,20.8,NE,84.94
2021-03-30 00:00:00,Kokrajhar,29.3,92.16,988.5,37.1,N,53.83
2021-03-30 00:00:00,Lakhimpur,25.8,55.84,1001.8,15.8,SE,21.8
2021-03-30 00:00:00,Morigaon,25.0,88.0,994.8,14.5,W,60.46
2021-03-30 00:00:00,Nagaon,29.8,44.05,1001.5,0.7,SE,34.1
2021-03-30 00:00:00,Nalbari,31.5,90.98,1000.3,42.5,W,16.83
2021-03-30 00:00:00,Sivasagar,17.4,91.78,988.6,17.3,N,62.63
2021-03-30 00:00:00,Sonitpur,23.2,71.66,994.9,18.7,NW,76.55
2021-03-30 00:00:00,Tinsukia,17.4,68.51,989.7,4.1,S,91.27
2021-03-31 00:00:00,Barpeta,21.1,84.18,1000.1,48.9,SW,60.14
2021-03-31 00:00:00,Bongaigaon,15.9,46.22,998.0,30.0,W,26.52
2021-03-31 00:00:00,Cachar,26.5,46.93,1005.0,24.6,SW,95.75
2021-03-31 00:00:00,Darrang,22.3,40.21,1002.6,43.7,S,74.1
2021-03-31 00:00:00,Dhemaji,30.9,43.81,995.9,15.7,W,47.22
2021-03-31 00:00:00,Dhubri,33.9,76.36,994.8,15.3,E,3.92
2021-03-31 00:00:00,Dibrugarh,29.9,74.84,1005.1,29.2,SE,4.51
2021-03-31 00:00:00,Goalpara,26.4,41.31,995.5,25.6,S,37.0
2021-03-31 00:00:00,Golaghat,27.1,80.38,980.4,30.0,SE,78.57
2021-03-31 00:00:00,Jorhat,33.7,54.27,991.2,7.2,NE,74.42
2021-03-31 00:00:00,Kamrup,31.3,87.53,994.3,12.8,S,61.5
2021-03-31 00:00:00,Karimganj,29.2,83.42,988.5,28.5,SE,16.6
2021-03-31 00:00:00,Kokrajhar,18.1,58.19,1006.8,35.5,N,12.43
2021-03-31 00:00:00,Lakhimpur,26.8,62.17,988.1,20.1,NE,79.68
2021-03-31 00:00:00,Morigaon,35.0,47.35,1004.4,41.0,N,19.31
2021-03-31 00:00:00,Nagaon,19.9,51.2,983.2,30.1,NW,98.69
2021-03-31 00:00:00,Nalbari,17.8,55.64,983.4,0.6,N,83.96
2021-03-31 00:00:00,Sivasagar,33.7,81.83,1004.2,40.8,W,13.18
2021-03-31 00:00:00,Sonitpur,24.3,64.06,1000.2,3.2,SW,65.1
2021-03-31 00:00:00,Tinsukia,21.0,67.2,1004.7,34.4,W,9.95
2021-04-01 00:00:00,Barpeta,33.8,71.51,990.4,24.7,S,0.9
2021-04-01 00:00:00,Bongaigaon,34.8,43.87,1009.5,11.7,W,86.51
2021-04-01 00:00:00,Cachar,26.4,55.4,985.8,20.9,W,76.4
2021-04-01 00:00:00,Darrang,27.3,90.66,986.2,1.2,N,55.62
2021-04-01 00:00:00,Dhemaji,24.0,45.41,992.3,17.2,W,93.26
2021-04-01 00:00:00,Dhubri,17.0,58.67,995.4,47.8,N,40.38
2021-04-01 00:00:00,Dibrugarh,34.3,45.41,1004.3,0.6,N,18.65
2021-04-01 00:00:00,Goalpara,20.5,71.64,981.6,48.2,SW,12.1
2021-04-01 00:00:00,Golaghat,18.4,57.68,983.9,4.4,SE,12.87
2021-04-01 00:00:00,Jorhat,31.7,56.55,997.8,20.6,SW,56.75
2021-04-01 00:00:00,Kamrup,29.6,51.12,983.3,45.5,NE,9.85
2021-04-01 00:00:00,Karimganj,29.1,48.34,999.0,12.5,SE,91.57
2021-04-01 00:00:00,Kokrajhar,16.3,91.45,983.8,33.1,N,32.46
2021-04-01 00:00:00,Lakhimpur,32.8,67.48,1008.3,4.7,SE,23.01
2021-04-01 00:00:00,Morigaon,23.6,41.99,1000.6,22.1,SW,70.56
2021-04-01 00:00:00,Nagaon,32.4,66.49,986.0,18.0,S,64.42
2021-04-01 00:00:00,Nalbari,30.5,59.52,984.4,42.8,NW,48.64
2021-04-01 00:00:00,Sivasagar,23.6,53.04,992.3,27.2,E,64.2
2021-04-01 00:00:00,Sonitpur,24.1,93.98,1008.1,9.1,SW,21.87
2021-04-01 00:00:00,Tinsukia,27.5,70.51,1001.7,0.7,NW,4.19
2021-04-02 00:00:00,Barpeta,23.6,51.88,1006.3,16.6,SE,13.72
2021-04-02 00:00:00,Bongaigaon,24.3,66.2,1009.0,13.2,NW,22.08
2021-04-02 00:00:00,Cachar,34.5,46.61,1002.4,42.3,NE,98.54
2021-04-02 00:00:00,Darrang,27.4,83.08,995.8,48.2,S,82.46
2021-04-02 00:00:00,Dhemaji,32.3,85.91,1009.9,31.3,NW,2.28
2021-04-02 00:00:00,Dhubri,26.9,71.84,982.1,7.7,E,53.64
2021-04-02 00:00:00,Dibrugarh,16.8,64.03,1003.5,21.8,S,44.75
2021-04-02 00:00:00,Goalpara,17.6,93.37,993.5,19.0,SE,70.4
2021-04-02 00:00:00,Golaghat,21.7,45.66,1004.7,12.4,SE,17.81
2021-04-02 00:00:00,Jorhat,25.5,69.25,985.0,18.8,N,86.15
2021-04-02 00:00:00,Kamrup,21.4,53.66,985.4,35.8,NE,34.61
2021-04-02 00:00:00,Karimganj,19.7,59.4,993.8,21.1,SE,11.74
2021-04-02 00:00:00,Kokrajhar,23.2,82.05,1003.6,25.5,NE,85.52
2021-04-02 00:00:00,Lakhimpur,15.7,47.87,1004.6,36.6,SE,90.48
2021-04-02 00:00:00,Morigaon,30.2,76.56,1001.1,8.8,NE,82.44
2021-04-02 00:00:00,Nagaon,28.1,86.87,1007.4,16.9,S,79.78
2021-04-02 00:00:00,Nalbari,29.0,68.53,981.2,3.2,SE,88.5
2021-04-02 00:00:00,Sivasagar,30.7,77.08,987.7,27.8,E,70.0
2021-04-02 00:00:00,Sonitpur,23.7,48.39,995.3,6.2,NW,82.85
2021-04-02 00:00:00,Tinsukia,16.9,59.46,990.8,39.1,N,68.79
2021-04-03 00:00:00,Barpeta,34.0,63.58,995.5,23.1,S,1.4
2021-04-03 00:00:00,Bongaigaon,28.7,91.21,989.2,21.7,W,69.24
2021-04-03 00:00:00,Cachar,21.4,74.37,1005.3,39.5,W,4.12
2021-04-03 00:00:00,Darrang,17.3,52.73,1005.1,46.8,N,86.79
2021-04-03 00:00:00,Dhemaji,25.0,76.22,1009.6,3.2,SW,18.0
2021-04-03 00:00:00,Dhubri,29.8,53.1,1006.0,16.6,N,26.46
2021-04-03 00:00:00,Dibrugarh,31.7,67.56,986.0,30.1,SE,59.4
2021-04-03 00:00:00,Goalpara,28.3,52.01,982.8,30.3,NE,78.21
2021-04-03 00:00:00,Golaghat,24.1,65.77,994.8,47.6,W,39.07
2021-04-03 00:00:00,Jorhat,21.7,57.35,1000.8,7.4,N,38.52
2021-04-03 00:00:00,Kamrup,19.5,46.17,1009.5,41.4,S,68.91
2021-04-03 00:00:00,Karimganj,18.2,54.59,981.4,7.9,S,63.8
2021-04-03 00:00:00,Kokrajhar,20.8,57.77,994.9,11.2,N,61.13
2021-04-03 00:00:00,Lakhimpur,28.9,94.88,982.9,5.5,NE,85.16
2021-04-03 00:00:00,Morigaon,30.9,69.3,984.8,26.2,SW,28.49
2021-04-03 00:00:00,Nagaon,16.0,80.2,999.5,38.6,SE,56.37
2021-04-03 00:00:00,Nalbari,28.5,91.66,1001.2,29.5,E,63.41
2021-04-03 00:00:00,Sivasagar,27.9,49.24,985.9,44.2,W,72.54
2021-04-03 00:00:00,Sonitpur,26.4,71.08,982.2,35.2,SW,20.94
2021-04-03 00:00:00,Tinsukia,20.5,48.2,994.4,36.5,E,25.95
2021-04-04 00:00:00,Barpeta,33.3,78.83,994.1,22.9,SE,7.85
2021-04-04 00:00:00,Bongaigaon,22.4,78.62,994.9,18.5,SE,29.98
2021-04-04 00:00:00,Cachar,20.4,68.83,985.8,27.8,SW,28.86
2021-04-04 00:00:00,Darrang,29.3,73.04,992.9,17.7,S,22.74
2021-04-04 00:00:00,Dhemaji,31.4,80.07,993.1,26.8,S,83.84
2021-04-04 00:00:00,Dhubri,19.9,61.05,1008.4,6.7,NW,3.35
2021-04-04 00:00:00,Dibrugarh,18.3,57.83,1003.2,15.7,NW,61.97
2021-04-04 00:00:00,Goalpara,21.8,76.32,987.7,25.7,W,15.1
2021-04-04 00:00:00,Golaghat,22.3,67.11,984.9,47.5,NE,72.17
2021-04-04 00:00:00,Jorhat,32.6,78.65,987.8,21.5,E,69.52
2021-04-04 00:00:00,Kamrup,30.7,51.52,1002.9,2.6,SW,34.01
2021-04-04 00:00:00,Karimganj,29.7,46.21,1000.6,25.5,NW,88.11
2021-04-04 00:00:00,Kokrajhar,19.7,82.04,994.3,45.1,S,35.52
2021-04-04 00:00:00,Lakhimpur,31.0,76.67,982.2,24.6,N,23.07
2021-04-04 00:00:00,Morigaon,16.8,89.15,982.8,34.3,E,88.15
2021-04-04 00:00:00,Nagaon,32.9,57.91,1007.2,12.6,S,57.55
2021-04-04 00:00:00,Nalbari,17.8,70.16,981.0,42.7,NE,81.44
2021-04-04 00:00:00,Sivasagar,30.5,44.5,985.5,23.5,S,64.23
2021-04-04 00:00:00,Sonitpur,15.1,72.52,1002.5,23.0,N,7.67
2021-04-04 00:00:00,Tinsukia,16.0,71.1,1005.0,6.9,N,15.56
2021-04-05 00:00:00,Barpeta,15.2,58.19,1003.5,33.3,NW,87.27
2021-04-05 00:00:00,Bongaigaon,28.5,65.46,1002.8,47.7,E,6.44
2021-04-05 00:00:00,Cachar,15.2,59.82,997.3,11.8,SE,8.75
2021-04-05 00:00:00,Darrang,34.7,94.49,989.7,9.2,E,9.12
2021-04-05 00:00:00,Dhemaji,32.8,52.95,984.3,44.1,SW,4.94
2021-04-05 00:00:00,Dhubri,20.2,89.74,997.0,25.3,SW,30.19
2021-04-05 00:00:00,Dibrugarh,19.9,46.71,990.0,41.7,SE,83.59
2021-04-05 00:00:00,Goalpara,25.7,90.8,1001.5,1.3,N,12.88
2021-04-05 00:00:00,Golaghat,25.1,82.11,993.4,4.3,SE,76.48
2021-04-05 00:00:00,Jorhat,22.7,80.46,983.7,44.1,N,16.33
2021-04-05 00:00:00,Kamrup,30.9,55.41,1004.0,28.2,W,46.87
2021-04-05 00:00:00,Karimganj,33.2,65.07,988.2,34.3,NE,98.31
2021-04-05 00:00:00,Kokrajhar,28.3,54.23,1009.4,18.9,SE,64.93
2021-04-05 00:00:00,Lakhimpur,17.9,64.22,984.5,15.4,SW,23.83
2021-04-05 00:00:00,Morigaon,21.8,81.25,980.4,15.0,S,12.76
2021-04-05 00:00:00,Nagaon,34.3,49.66,992.8,2.2,S,27.83
2021-04-05 00:00:00,Nalbari,30.0,59.66,983.8,28.3,E,49.56
2021-04-05 00:00:00,Sivasagar,21.0,65.51,987.6,11.6,SW,93.05
2021-04-05 00:00:00,Sonitpur,33.5,48.96,993.3,31.9,NE,67.94
2021-04-05 00:00:00,Tinsukia,20.2,53.68,994.3,5.3,N,51.88
2021-04-06 00:00:00,Barpeta,21.0,90.55,987.5,49.9,W,67.65
2021-04-06 00:00:00,Bongaigaon,34.6,87.64,999.8,35.3,SW,83.82
2021-04-06 00:00:00,Cachar,23.1,51.09,990.9,14.7,W,99.05
2021-04-06 00:00:00,Darrang,30.1,78.78,994.6,13.7,SW,13.67
2021-04-06 00:00:00,Dhemaji,25.7,94.02,987.1,21.7,NE,57.85
2021-04-06 00:00:00,Dhubri,34.4,87.53,1000.2,33.2,W,21.51
2021-04-06 00:00:00,Dibrugarh,30.6,75.22,981.8,2.1,NW,83.21
2021-04-06 00:00:00,Goalpara,18.5,89.57,991.7,49.0,SW,45.14
2021-04-06 00:00:00,Golaghat,32.8,58.99,1003.0,7.0,E,71.21
2021-04-06 00:00:00,Jorhat,20.2,62.51,999.0,24.6,NE,46.38
2021-04-06 00:00:00,Kamrup,25.9,77.64,1008.6,33.9,W,39.39
2021-04-06 00:00:00,Karimganj,32.3,42.51,986.6,3.2,S,55.97
2021-04-06 00:00:00,Kokrajhar,25.6,53.1,1000.5,12.6,NE,88.84
2021-04-06 00:00:00,Lakhimpur,17.2,81.8,986.4,2.0,SW,60.3
2021-04-06 00:00:00,Morigaon,16.9,43.97,989.9,23.4,SE,33.8
2021-04-06 00:00:00,Nagaon,33.3,41.78,982.8,41.4,SW,48.09
2021-04-06 00:00:00,Nalbari,17.5,47.77,1003.3,26.7,N,73.89
2021-04-06 00:00:00,Sivasagar,33.1,75.81,988.4,25.6,SE,60.13
2021-04-06 00:00:00,Sonitpur,18.1,70.52,1004.6,44.9,N,84.9
2021-04-06 00:00:00,Tinsukia,15.3,92.07,997.6,43.8,NW,4.58
2021-04-07 00:00:00,Barpeta,23.2,80.18,982.4,2.3,NW,13.09
2021-04-07 00:00:00,Bongaigaon,24.6,90.5,1000.3,40.0,E,56.44
2021-04-07 00:00:00,Cachar,15.6,58.52,980.0,40.9,SW,92.28
2021-04-07 00:00:00,Darrang,22.5,94.54,993.6,34.5,N,32.47
2021-04-07 00:00:00,Dhemaji,33.0,69.58,980.9,32.7,NW,73.53
2021-04-07 00:00:00,Dhubri,29.7,60.44,998.1,17.8,NW,36.3
2021-04-07 00:00:00,Dibrugarh,26.9,79.15,994.4,34.9,W,64.92
2021-04-07 00:00:00,Goalpara,19.8,45.49,997.7,46.5,S,30.39
2021-04-07 00:00:00,Golaghat,17.6,52.42,1006.0,25.1,W,75.96
2021-04-07 00:00:00,Jorhat,31.3,70.54,1007.0,14.7,NE,4.48
2021-04-07 00:00:00,Kamrup,15.6,86.97,985.1,32.3,N,76.51
2021-04-07 00:00:00,Karimganj,15.2,86.61,1006.4,44.1,NE,85.39
2021-04-07 00:00:00,Kokrajhar,18.0,60.67,983.6,13.1,S,78.31
2021-04-07 00:00:00,Lakhimpur,24.0,64.42,981.9,20.7,SW,11.53
2021-04-07 00:00:00,Morigaon,32.1,58.91,980.4,15.8,S,54.16
2021-04-07 00:00:00,Nagaon,17.3,55.51,985.1,26.6,S,43.99
2021-04-07 00:00:00,Nalbari,17.5,71.95,1003.4,37.5,NE,82.85
2021-04-07 00:00:00,Sivasagar,23.7,40.26,989.1,24.0,E,53.65
2021-04-07 00:00:00,Sonitpur,28.7,74.5,994.6,12.5,W,3.93
2021-04-07 00:00:00,Tinsukia,19.6,82.68,1005.8,15.2,S,93.93
2021-04-08 00:00:00,Barpeta,20.2,57.7,984.6,5.7,W,46.49
2021-04-08 00:00:00,Bongaigaon,18.4,75.5,1008.8,13.3,W,58.46
2021-04-08 00:00:00,Cachar,30.8,57.58,998.5,43.2,E,56.57
2021-04-08 00:00:00,Darrang,19.9,57.44,1004.4,12.1,W,21.87
2021-04-08 00:00:00,Dhemaji,33.3,80.05,1006.8,25.4,W,86.74
2021-04-08 00:00:00,Dhubri,32.5,80.53,1002.0,27.1,N,4.8
2021-04-08 00:00:00,Dibrugarh,22.7,48.55,1007.1,3.4,W,56.96
2021-04-08 00:00:00,Goalpara,25.1,72.03,992.5,23.1,W,78.74
2021-04-08 00:00:00,Golaghat,25.0,44.26,988.2,36.2,W,45.89
2021-04-08 00:00:00,Jorhat,31.5,55.43,1006.3,32.6,N,37.99
2021-04-08 00:00:00,Kamrup,16.2,63.78,991.2,36.8,S,28.31
2021-04-08 00:00:00,Karimganj,24.0,73.4,992.0,44.9,NW,86.46
2021-04-08 00:00:00,Kokrajhar,23.6,91.33,995.5,13.9,SE,21.0
2021-04-08 00:00:00,Lakhimpur,16.8,89.67,1009.1,34.3,N,67.67
2021-04-08 00:00:00,Morigaon,34.3,46.37,1009.4,34.5,W,48.79
2021-04-08 00:00:00,Nagaon,21.3,42.54,992.1,15.9,NE,6.88
2021-04-08 00:00:00,Nalbari,29.3,42.86,1003.5,4.7,SW,99.65
2021-04-08 00:00:00,Sivasagar,31.5,41.66,1006.5,42.0,S,92.22
2021-04-08 00:00:00,Sonitpur,16.3,59.67,989.3,42.9,S,40.89
2021-04-08 00:00:00,Tinsukia,25.3,89.32,991.1,6.5,NE,30.24
2021-04-09 00:00:00,Barpeta,24.2,90.94,980.7,49.7,N,30.18
2021-04-09 00:00:00,Bongaigaon,26.7,63.21,1009.4,28.2,N,72.12
2021-04-09 00:00:00,Cachar,33.1,85.59,988.6,36.2,N,79.31
2021-04-09 00:00:00,Darrang,22.2,75.03,999.1,45.8,S,11.92
2021-04-09 00:00:00,Dhemaji,27.8,77.91,983.1,6.2,NW,89.93
2021-04-09 00:00:00,Dhubri,16.2,75.43,983.2,41.2,E,47.39
2021-04-09 00:00:00,Dibrugarh,17.5,41.59,998.7,22.3,SE,89.63
2021-04-09 00:00:00,Goalpara,32.5,82.48,1009.2,15.6,NW,1.72
2021-04-09 00:00:00,Golaghat,15.9,80.8,982.7,45.7,S,80.7
2021-04-09 00:00:00,Jorhat,24.3,44.63,1010.0,12.6,N,86.82
2021-04-09 00:00:00,Kamrup,17.1,42.11,1002.3,42.6,NW,49.86
2021-04-09 00:00:00,Karimganj,32.9,78.16,986.1,28.4,N,64.34
2021-04-09 00:00:00,Kokrajhar,26.7,58.17,1001.4,28.5,N,2.62
2021-04-09 00:00:00,Lakhimpur,29.3,87.13,989.7,32.2,SE,71.83
2021-04-09 00:00:00,Morigaon,27.4,69.47,988.1,5.3,N,46.84
2021-04-09 00:00:00,Nagaon,20.1,88.32,993.5,11.7,S,73.32
2021-04-09 00:00:00,Nalbari,33.2,84.28,981.4,14.2,E,81.88
2021-04-09 00:00:00,Sivasagar,16.1,47.19,994.6,13.9,SW,57.37
2021-04-09 00:00:00,Sonitpur,16.4,66.89,1004.0,10.9,S,63.76
2021-04-09 00:00:00,Tinsukia,25.0,49.99,996.1,11.8,W,78.7
2021-04-10 00:00:00,Barpeta,20.0,78.88,981.6,9.7,W,80.75
2021-04-10 00:00:00,Bongaigaon,29.2,84.38,995.6,22.4,N,45.25
2021-04-10 00:00:00,Cachar,17.3,61.75,994.6,9.9,NE,42.57
2021-04-10 00:00:00,Darrang,15.9,60.51,1004.0,25.7,N,44.28
2021-04-10 00:00:00,Dhemaji,22.9,80.71,997.6,39.1,S,58.93
2021-04-10 00:00:00,Dhubri,24.1,87.87,981.3,39.8,N,20.71
2021-04-10 00:00:00,Dibrugarh,32.0,65.63,988.4,27.2,SW,96.23
2021-04-10 00:00:00,Goalpara,16.0,63.19,988.4,49.3,N,62.43
2021-04-10 00:00:00,Golaghat,35.0,82.5,991.9,35.6,E,39.08
2021-04-10 00:00:00,Jorhat,20.5,86.87,986.1,37.5,NE,49.58
2021-04-10 00:00:00,Kamrup,24.8,43.93,993.3,38.3,SE,49.33
2021-04-10 00:00:00,Karimganj,34.6,67.68,1009.6,25.2,SW,20.9
2021-04-10 00:00:00,Kokrajhar,16.0,79.98,1005.0,45.7,SW,82.42
2021-04-10 00:00:00,Lakhimpur,32.3,64.61,1006.0,40.2,E,25.4
2021-04-10 00:00:00,Morigaon,28.4,73.93,989.6,31.1,SE,18.3
2021-04-10 00:00:00,Nagaon,22.3,63.3,984.1,14.7,W,9.41
2021-04-10 00:00:00,Nalbari,34.1,90.16,1002.0,2.7,SE,48.54
2021-04-10 00:00:00,Sivasagar,19.3,87.91,1007.4,14.2,S,59.53
2021-04-10 00:00:00,Sonitpur,21.3,47.41,1009.7,9.8,S,83.39
2021-04-10 00:00:00,Tinsukia,18.5,48.83,988.0,10.5,SW,18.06
